status_id,status_message,status_author,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
1590935691169559_1882146882048437,Silakan disimak Ini Pernyataan Terbaru Mendikbud soal Sekolah Lima Hari....,Muhammad Syarif II,Ini Pernyataan Terbaru Mendikbud soal Sekolah Lima Hari,link,http://www.fokuspendidikan.com/2017/07/ini-pernyataan-terbaru-mendikbud-soal.html,2017-07-10 17:50:29,0,0,0,0,0,0,0,0,0,0
1590935691169559_1881931698736622,,Jhon Keliat,,status,,2017-07-10 08:46:14,3,0,0,3,0,0,0,0,0,0
1590935691169559_1881839335412525,,Iyex Malmsteen,,status,,2017-07-10 03:54:09,1,0,0,1,0,0,0,0,0,0
1590935691169559_1881527125443746,,Jhon Keliat,,status,,2017-07-09 10:42:56,1,0,0,1,0,0,0,0,0,0
1590935691169559_1881087298821062,Rakyat sebagai Pemilik Negara sangat menunggu Kedaulatannya dikembalikan kemudian dikelola Negara untuk sebesar-besarnya kemakmuran Rakyat sebagai Pemiliknya.,Muhammad Yamin,,status,,2017-07-08 11:31:07,0,0,0,0,0,0,0,0,0,0
1590935691169559_1881035055492953,"GITU YAA, CARA ATASI BANJIR

PINDAHKAN IBUKOTA IBUKOTA

TERTAWA TERPINGKAL-PINGLAL
JIKA INGAT KATAMU DULU, MAS JOK

WAKTU MASIH WALIKOTA SOLO 

""KELIHATANNYA NGGAK SULIT-SULIT AMAT. ATASI MACET DAN BANJIR JAKARTA""

SETELAH JADI GUBERNUR JAKARTA

""MACET DAN BANJIR LEBIH MUDAH DIATASI JIKA JADI PRESIDEN""

DAN KALA. JADI PRESIDEN

PINDAHKAN IBUKOTA, RUPANYA INI SOLUSI ATASI MACET DAN BANJIR JAKARTA

GELENG-GELENG KEPALA, LIDAH MEMANG TAK BERTULANG MAS JOK

TUK MAS JOK TAU AJA YAA, BRAZIL ITU KORBAN BUAT IBUKOTA BARU. SAMPAI SEKARANG EKONOMINYA TERPURUK.

http://www.rmol.co/read/2011/06/28/31483/Walikota-Solo:-Kelihatannya-Nggak-Sulit-sulit-Amat-Atasi-Macet-dan-Banjir-Jakarta-

http://megapolitan.kompas.com/read/2014/03/24/1553111/Jokowi.Macet.dan.Banjir.Lebih.Mudah.Diatasi.jika.Jadi.Presiden",Feramunsyah,Walikota Solo: Kelihatannya Nggak Sulit-sulit Amat Atasi Macet dan Banjir Jakarta,link,http://www.rmol.co/read/2011/06/28/31483/Walikota-Solo:-Kelihatannya-Nggak-Sulit-sulit-Amat-Atasi-Macet-dan-Banjir-Jakarta-,2017-07-08 09:12:12,0,0,0,0,0,0,0,0,0,0
1590935691169559_1880924835503975,Ingat Sekolah Negeri Tidak Boleh Tolak Siswa Miskin….,Muhammad Syarif II,Sekolah Negeri Tidak Boleh Tolak Siswa Miskin,link,http://www.fokuspendidikan.com/2017/07/sekolah-negeri-tidak-boleh-tolak-siswa.html,2017-07-08 02:55:50,2,0,0,2,0,0,0,0,0,0
1590935691169559_1880802622182863,2020 Guru tak linier tidak bisa mengajar....,Muhammad Syarif II,Dipastikan!! Jika Sampai Tahun 2020 Guru Tak Linier Maka Tidak Bisa Lagi Mengajar,link,http://www.fokuspendidikan.com/2017/05/dipastikan-jika-sampai-tahun-2020-guru.html,2017-07-07 20:16:03,0,0,0,0,0,0,0,0,0,0
1590935691169559_1880661625530296,,Didik Purbo Handoko,Didik Purbo,photo,https://www.facebook.com/photo.php?fbid=502302073434775&set=gm.741578156037476&type=3,2017-07-07 13:05:43,1,0,0,1,0,0,0,0,0,0
1590935691169559_1880454172217708,"Waaoowwwwwwww
Rp.150 triliun per tahun jika seluruh honorer jadi PNS....",Muhammad Syarif II,Rp 150 Triliun per Tahun jika Seluruh Honorer jadi PNS,link,http://www.fokuspendidikan.com/2017/03/rp-150-triliun-per-tahun-jika-seluruh.html,2017-07-07 03:39:47,1,0,0,1,0,0,0,0,0,0
1590935691169559_1880358688893923,Mata Pelajaran akan dikurangi Namun Jumlah Kegiatan semakin Banyak?...,Muhammad Syarif II,"2017-2018 Guru Harus 8 Jam Disekolah, Mata Pelajaran dikurangi Namun Jumlah Kegiatan Banyak",link,http://www.fokuspendidikan.com/2017/04/2017-2018-guru-harus-8-jam-disekolah.html,2017-07-06 22:28:04,0,0,0,0,0,0,0,0,0,0
1590935691169559_1879392135657245,"Sekolah Krisis Guru Pendidikan Agama Islam. jumlah yang cukup massif, mencapai 21 ribu guru di seluruh Indonesia. Rekrutmen Guru Agama Mendesak….",Muhammad Syarif II,Sekolah Krisis Guru Pendidikan Agama Islam. Rekrutmen Guru Agama Mendesak,link,http://www.fokuspendidikan.com/2017/07/sekolah-krisis-guru-pendidikan-agama.html,2017-07-04 18:27:10,3,1,1,2,0,1,0,0,0,0
1590935691169559_1879743008955491,,Laskarmuda Sjamsoeddin,Sjafrie Sjamsoeddin,photo,https://www.facebook.com/sjafriess/photos/a.176488122780303.1073741828.176090696153379/338059129956534/?type=3,2017-07-05 11:18:54,5,0,0,5,0,0,0,0,0,0
1590935691169559_1879611508968641,"Penting untuk diketahui bersama bahwa Terkait Penerimaan CPNS, Ini Penjelasan Kementerian PANRB....",Muhammad Syarif II,"Terkait Penerimaan CPNS, Ini Penjelasan Kementerian PANRB",link,http://www.fokuspendidikan.com/2017/07/terkait-penerimaan-cpns-ini-penjelasan.html,2017-07-05 05:26:49,2,0,0,2,0,0,0,0,0,0
1590935691169559_1879502105646248,Dirjen Pendis: Madrasah Tak Mungkin Lima Hari Sekolah..simak penjelasanya dibawah ini…,Muhammad Syarif II,Dirjen Pendis: Madrasah Tak Mungkin Lima Hari Sekolah,link,http://www.fokuspendidikan.com/2017/07/dirjen-pendis-madrasah-tak-mungkin-lima.html,2017-07-05 00:56:02,2,0,0,2,0,0,0,0,0,0
1590935691169559_1879490262314099,,Iyex Malmsteen,,status,,2017-07-05 00:15:54,1,0,0,1,0,0,0,0,0,0
1590935691169559_1879278532335272,"*Sejarah Singkat Presidium Alumni 212* http://www.repelita.com/sejarah-singkat-presidium-alumni-212/ lewat @repelitaonline

*Sejarah Singkat Presidium Alumni 212*

Berawal dr Tamasya Almaidah (TAM) yang seharus dilaksanakan oleh Gema Jakarta (sayap perjuangan GNPF yang khusus memenangkan gubernur muslim jakarta) dibawah komando Ustad zaitun Rasmin (UZR) tapi karna pertimbangan satu dan lain hal (terutama pertimbangan keamanan, karna polisi memperingatkan jika terjadi kerusuhan maka para pelaksana TAM akan dimintai pertanggungjawabannya) maka TAM urung dilaksanakan oleh GEMA Jakarta 

Namun demikian karna begitu  sangat pentingnya TAM dlm mengawal suara di TPS2 agar tdk terjadi kecurangan2 di pilkada DKI pada putaran kedua (sperti pd putaran pertama dimana banyak sekali terjadi kecurangan2 di TPS2) akhirnya HRS Menunjuk Ustad Sambo & Ustad Hasri sebgai Komandan TAM (karna dianggap berhasil sebagai komandan dlm aksi 313 dgn Aman, Damai & Tertib di bundaran patung kuda, saat ustad Alkhoththoth ditangkap)

Saat itu (seminggu sblum pilkada putaran kedua) awalnya TAM hanya ditangani oleh panitia kecil saja yang anggotanya tdk lebih dr 20 org saja, tapi ada usul supaya panitianya diperbesar anggotanya & akhirnya diputuskan TAM  ditangani oleh alumni 212 saja, karna alumni 212 terlalu besar anggotanya maka diperkecil sedikit tapi tetap menggunakan Alumni 212 & akhirnya jadilah Presidium Alumni 212 (3 hr sebelum Pilkada putaran kedua & deklarasi Presidium Alumni 212 sebagai pelaksana TAM pd tgl 17 April 2017 di Masjid Al-Azhar Kebayoran Baru Jakarta Selatan yang dihadiri oleh tokoh2 sperti Pak Amien Rais, Habib Idrus Jamalul Lail, Eggy Sudjana, Moh Siddik dr DDII dll) 

Alhamdulillah dgn pertolongan Allah akhirnya TAM dibawah pelaksana Presidium Alumni 212 yang diketuai oleh Ustad Sambo & Ustad Hasri sbgai sekretaris dpt terlaksana dgn Aman, Damai, Tertib & tdk jadi kerusuhan dan Anis Sandi berhasil memenangkan PILKADA Jakarta 

Di dalam perjalanannya demo2 demi demo yang di adakan dlm Aksi Bela Islam setelah 212 & 112 di istiqlal, GNPF sdh tdk ikut dlm aksi2 mulai dr aksi 212 jilid 2, aksi 313 sampai TAM bahkan akhirnya puncaknya adalah dlm aksi 505 dimana aksi yang seharusnya di lakukan di depan Mahkamah Agung malah hanya dipusatkan di Istiqlal saja oleh GNPF, hanya sebagian kecil yang akhirnya melakukan aksi di depan MA, walaupun Aksi di depan MA ini dikuti oleh UBN (UZR dll mengawal massa di Istiqlal agar tdk turun ke MA), tapi nilai ruhiyah perjuangan UBN saat memberikan orasi di depan MA saat itu sdh mulai mengendur

Mulai saat itulah peran Presidium Alumni 212 (cikal bakalnya adalah aksi 212 jilid II, 313 & TAM) semakin besar utk memupuk semangat perjuangan Aksi bela Islam yang mulai agak melemah dibawah komando GNPF, dan gerakan Presidium Alumni 212  ini semuanya direstui oleh HRS agar api (bara) perjuangan menegakkan Surat Almaidah 51 Ini tdk boleh meredup apalagi sampai padam, na'udzubillah 

Nah ketika Si penista Agama sdh dikalahkan dlm pilkada & sdh dipenjara maka terjadilah politik balas dendam oleh Rezim Penguasa, dimana ulama2 (HRS, UBN, Alkhoththoth, Munarman dll), aktivis2 (Rachmawati, Kivlan Zein, Adityawarman, Sri Bintang dll) & Ormas Islam sperti HTI yang berperan aktif mengalahkan Ahok di pilkada sampai memenjarakan ahok, mulai dibidik utk dikriminalisasi bahkan Ustad Alkhoththoth dll dipenjarakan sedangkan Habib Rizieq sampe harus mengungsikan keluarganya ke Saudi karna akan dihancurkan kehormatan diri & keluarganya 

Saat ulama2 di GNPF sdh banyak yang dikriminalisasi & mereka agak terhambat utk membela diri mereka sendiri, disinilah peran Presidium Alumni 212 semakin besar utk membela para ulama, aktivis2 & Ormas Islam yang tergabung dlm aksi2 bela Islam.

Kalo GNPF dibentuk bertujuan utk mengalahkan Ahok di pilkada & memenjarakan Ahoknya & itu sdh tercapai tapi berakibat pada dikriminalisasi nya tokoh2 GNPF maka Presidium Alumni 212 lah yang mengambil peran utk membela & menyelamatkan para ulama, aktivis2 & Ormas Islam yang dizolimi oleh rezim Penguasa akibat balas dendam karna kalahnya & dipenjarakannya Ahok

USTAD SAMBO.",Asma Dewi Ali Hasjim,*Sejarah Singkat Presidium Alumni 212* | Repelita Online,link,http://www.repelita.com/sejarah-singkat-presidium-alumni-212/,2017-07-04 12:15:32,3,0,0,2,1,0,0,0,0,0
1590935691169559_1879278322335293,"*Sejarah Singkat Presidium Alumni 212* http://www.repelita.com/sejarah-singkat-presidium-alumni-212/ lewat @repelitaonline

*Sejarah Singkat Presidium Alumni 212*

Berawal dr Tamasya Almaidah (TAM) yang seharus dilaksanakan oleh Gema Jakarta (sayap perjuangan GNPF yang khusus memenangkan gubernur muslim jakarta) dibawah komando Ustad zaitun Rasmin (UZR) tapi karna pertimbangan satu dan lain hal (terutama pertimbangan keamanan, karna polisi memperingatkan jika terjadi kerusuhan maka para pelaksana TAM akan dimintai pertanggungjawabannya) maka TAM urung dilaksanakan oleh GEMA Jakarta 

Namun demikian karna begitu  sangat pentingnya TAM dlm mengawal suara di TPS2 agar tdk terjadi kecurangan2 di pilkada DKI pada putaran kedua (sperti pd putaran pertama dimana banyak sekali terjadi kecurangan2 di TPS2) akhirnya HRS Menunjuk Ustad Sambo & Ustad Hasri sebgai Komandan TAM (karna dianggap berhasil sebagai komandan dlm aksi 313 dgn Aman, Damai & Tertib di bundaran patung kuda, saat ustad Alkhoththoth ditangkap)

Saat itu (seminggu sblum pilkada putaran kedua) awalnya TAM hanya ditangani oleh panitia kecil saja yang anggotanya tdk lebih dr 20 org saja, tapi ada usul supaya panitianya diperbesar anggotanya & akhirnya diputuskan TAM  ditangani oleh alumni 212 saja, karna alumni 212 terlalu besar anggotanya maka diperkecil sedikit tapi tetap menggunakan Alumni 212 & akhirnya jadilah Presidium Alumni 212 (3 hr sebelum Pilkada putaran kedua & deklarasi Presidium Alumni 212 sebagai pelaksana TAM pd tgl 17 April 2017 di Masjid Al-Azhar Kebayoran Baru Jakarta Selatan yang dihadiri oleh tokoh2 sperti Pak Amien Rais, Habib Idrus Jamalul Lail, Eggy Sudjana, Moh Siddik dr DDII dll) 

Alhamdulillah dgn pertolongan Allah akhirnya TAM dibawah pelaksana Presidium Alumni 212 yang diketuai oleh Ustad Sambo & Ustad Hasri sbgai sekretaris dpt terlaksana dgn Aman, Damai, Tertib & tdk jadi kerusuhan dan Anis Sandi berhasil memenangkan PILKADA Jakarta 

Di dalam perjalanannya demo2 demi demo yang di adakan dlm Aksi Bela Islam setelah 212 & 112 di istiqlal, GNPF sdh tdk ikut dlm aksi2 mulai dr aksi 212 jilid 2, aksi 313 sampai TAM bahkan akhirnya puncaknya adalah dlm aksi 505 dimana aksi yang seharusnya di lakukan di depan Mahkamah Agung malah hanya dipusatkan di Istiqlal saja oleh GNPF, hanya sebagian kecil yang akhirnya melakukan aksi di depan MA, walaupun Aksi di depan MA ini dikuti oleh UBN (UZR dll mengawal massa di Istiqlal agar tdk turun ke MA), tapi nilai ruhiyah perjuangan UBN saat memberikan orasi di depan MA saat itu sdh mulai mengendur

Mulai saat itulah peran Presidium Alumni 212 (cikal bakalnya adalah aksi 212 jilid II, 313 & TAM) semakin besar utk memupuk semangat perjuangan Aksi bela Islam yang mulai agak melemah dibawah komando GNPF, dan gerakan Presidium Alumni 212  ini semuanya direstui oleh HRS agar api (bara) perjuangan menegakkan Surat Almaidah 51 Ini tdk boleh meredup apalagi sampai padam, na'udzubillah 

Nah ketika Si penista Agama sdh dikalahkan dlm pilkada & sdh dipenjara maka terjadilah politik balas dendam oleh Rezim Penguasa, dimana ulama2 (HRS, UBN, Alkhoththoth, Munarman dll), aktivis2 (Rachmawati, Kivlan Zein, Adityawarman, Sri Bintang dll) & Ormas Islam sperti HTI yang berperan aktif mengalahkan Ahok di pilkada sampai memenjarakan ahok, mulai dibidik utk dikriminalisasi bahkan Ustad Alkhoththoth dll dipenjarakan sedangkan Habib Rizieq sampe harus mengungsikan keluarganya ke Saudi karna akan dihancurkan kehormatan diri & keluarganya 

Saat ulama2 di GNPF sdh banyak yang dikriminalisasi & mereka agak terhambat utk membela diri mereka sendiri, disinilah peran Presidium Alumni 212 semakin besar utk membela para ulama, aktivis2 & Ormas Islam yang tergabung dlm aksi2 bela Islam.

Kalo GNPF dibentuk bertujuan utk mengalahkan Ahok di pilkada & memenjarakan Ahoknya & itu sdh tercapai tapi berakibat pada dikriminalisasi nya tokoh2 GNPF maka Presidium Alumni 212 lah yang mengambil peran utk membela & menyelamatkan para ulama, aktivis2 & Ormas Islam yang dizolimi oleh rezim Penguasa akibat balas dendam karna kalahnya & dipenjarakannya Ahok

USTAD SAMBO.",Asma Dewi Ali Hasjim,*Sejarah Singkat Presidium Alumni 212* | Repelita Online,link,http://www.repelita.com/sejarah-singkat-presidium-alumni-212/,2017-07-04 12:14:50,0,0,0,0,0,0,0,0,0,0
1590935691169559_1879151015681357,"Sekolah tak penuhi kuota 20 persen siswa miskin harus disanksi…

Permendikbud pasal 16 ayat 1 No 17 tahun 2017 tentang Penerimaan Peserta Didik Baru (PPDB), mengamanatkan setiap sekolah…simak selengkapnya dibawah ini…..",Muhammad Syarif II,Sekolah tak Penuhi Kuota 20 Persen Siswa Miskin Harus Disanksi,link,http://www.fokuspendidikan.com/2017/07/sekolah-tak-penuhi-kuota-20-persen.html,2017-07-04 06:30:49,1,0,1,0,0,0,0,0,1,0
1590935691169559_1878998685696590,"TAK SOPAN, POLISI SALIP IRING-IRINGAN MOBIL JENAZAH, AKHIRNYA DIAMUK MASSA

Republik.in ~ SATU LAGI Peristiwa nyata (True Story) FAKTA bukan Umat Islam yang suka menghalang-halangi mobil ambulance seperti di film hoax Anto Galon. Tapi justru oknum polisi yang arogan bahkan terhadap iring-iringan mobil jenazah sehingga akhirnya warga ngamuk dan mengejar oknum polisi. Kejadian ini juga disiarkan MetroTV, semestinya Anto Galon tahu sehingga gak malah MEMFITNAH umat Islam hadang ambulance karena membawa pasien Non-Muslim.

Puluhan personel kepolisian dari Mapolda Papua Barat berhamburan saat dikejar oleh pengantar jenazah di Jalan Yos Sudarso, Kelurahan Senggang, Manokwari, Selasa (10/5/2016) sekira pukul 11.00 WIT.

Kejadian itu berawal saat, dua personel dari Polda Papua Barat berseragam lengkap menyalip iring-iringan rombongan pengantar jenasah di lokasi kejadian. Setelah menyalip, kedua polisi tersebut lalu memalang kendaraanya tepat didepan Toko Tengah.

Selanjutnya, beberapa orang dari pengantar jenazah kemudian menegur dua orang oknum polisi tersebut. Menolak ditegur, dua orang polisi itu lalu marah sehingga terjadi insiden saling dorong. Lantaran kalah jumlah, dua polisi itu lalu menyelamatkan diri.

Tak berselang lama, dua orang polisi itu lalu datang bersama rekan-rekannya ke lokasi kejadian untuk mencari warga yang sempat bersitegang. Warga yang merasa tertantang lalu menyerang puluhan polisi menggunakan balok kayu dan potongan besi serta batu.

Pantauan Rakyatku.com, saat diserang puluhan personel polisi itu langsung kabur kocar-kacir menyelamatkan diri dari amukan warga. Tak hanya itu, pengendara di lokasi tersebut pun berhamburan dan menyelamatkan diri ke rumah maupun toko milik warga setempat.

Salah seorang sanksi mata yang merupakan rombongan pengantar jenazah, Arba (40) mengatakan, pihaknya tidak menerima perlakuan oknum polisi tersebut. Apalagi, aksi kedua oknum polisi itu dilakukan saat proses pengantaran jenazah.

""Caranya tidak bagus, sudah tau ada jenazah, main salip-salip saja,"" kata Arba kepada Rakyatku.com.

Setelah itu, lanjut Arba, warga kembali emosi karena kedua polisi tersbeut datang kembali ke lokasi bersama puluhan personel polisi lainnya.

""Suasana sebenarnya sudah agak tenang, tapi ternyata yang lari tadi, datang lagi bersama puluhan anggota dan membawa tongkat kayu,"" tuturnya lagi.

http://www.republik.in/2017/07/pol-tak-sopan-polisi-salip-iring.html?m=1",Azma Nazria Rambe,"Tak Sopan, Polisi Salip Iring-iringan Mobil Jenazah, Akhirnya Diamuk Massa",link,http://www.republik.in/2017/07/pol-tak-sopan-polisi-salip-iring.html?m=1,2017-07-03 21:56:49,2,0,1,1,0,0,0,0,1,0
1590935691169559_1878794762383649,"#OOT

Izin Share yach...

Sekarang ada aplikasi baru Lho yang memberikan PULSA Gratis untuk ALL OPERATOR.. 

Caranya gimana Gampang  kok, hanya dengan klik link dibawah ini..

http://www.moneylocker.asia/app/share/googleplay.html?code=873467616

Download dan Daftar dengan nomor Hp kamu lalu isi biodata singkat, kamu sudah akan mendapatkan Saldo pulsanya..

Kumpulkan terus Saldo Pulsa kamu sebanyak banyaknya dengan misi dan event yang ada..

Semoga bermanfaat...",Husnun Dion,Photos from Husnun Dion's post,photo,https://www.facebook.com/photo.php?fbid=1995022784117833&set=gm.1878794762383649&type=3,2017-07-03 11:15:10,0,0,0,0,0,0,0,0,0,0
1590935691169559_1878704019059390,Inilah Contoh Jadwal Pelajaran Sekolah 5 Hari….,Muhammad Syarif II,Inilah Contoh Jadwal Pelajaran Sekolah 5 Hari,link,http://www.fokuspendidikan.com/2017/07/inilah-contoh-jadwal-pelajaran-sekolah.html,2017-07-03 07:14:16,0,0,1,0,0,0,0,0,0,0
1590935691169559_1878498545746604,"Persiapan Pergantian Tahun Pelajaran 2017/2018, Ini 5 Poin Penting yang Perlu Diperhatikan.... Bantu bagikan….",Muhammad Syarif II,"Persiapan Pergantian Tahun Pelajaran 2017/2018, Ini 5 Poin Penting yang Perlu Diperhatikan",link,http://www.fokuspendidikan.com/2017/07/persiapan-pergantian-tahun-pelajaran.html,2017-07-02 19:22:12,0,0,0,0,0,0,0,0,0,0
1590935691169559_1878170722446053,Mendikbud Larang Sekolah Selenggarakan Madrasah Diniyah.....baca selengkapnya dibawah ini....,Muhammad Syarif II,Mendikbud Larang Sekolah Selenggarakan Madrasah Diniyah Mandiri.,link,http://www.fokuspendidikan.com/2017/07/mendikbud-larang-sekolah-selenggarakan.html,2017-07-02 03:42:20,0,0,1,0,0,0,0,0,0,0
1590935691169559_1878089445787514,,Iyex Malmsteen,,status,,2017-07-01 23:43:04,0,0,0,0,0,0,0,0,0,0
1590935691169559_1878023335794125,,Iyex Malmsteen,,status,,2017-07-01 20:43:20,0,0,0,0,0,0,0,0,0,0
1590935691169559_1877857782477347,,Ajinaro,,status,,2017-07-01 13:42:50,0,0,0,0,0,0,0,0,0,0
1590935691169559_1877543619175430,,Iyex Malmsteen,,status,,2017-07-01 00:35:32,1,0,0,1,0,0,0,0,0,0
1590935691169559_1877500599179732,"Hello Pak Polisi..
Bagaimana dengan peringatan 47 tahun Papua Merdeka oleh AMP di Semarang pagi ini.?
Apakah tidak termasuk kategori makar terhadap NKRI.?",Azma Nazria Rambe,,photo,https://www.facebook.com/photo.php?fbid=777648795751234&set=gm.1877500599179732&type=3,2017-06-30 22:28:34,2,0,0,2,0,0,0,0,0,0
1590935691169559_1877111232552002,,Baron Setiabudi,,status,,2017-06-30 04:16:04,0,0,0,0,0,0,0,0,0,0
1590935691169559_1876913145905144,"Inilah Daftar Nama Calon Peserta Sertifikasi Guru 2017, Silahkan di cek...",Muhammad Syarif II,"Inilah Daftar Nama Calon Peserta Sertifikasi Guru 2017, Silahkan di cek",link,http://www.fokuspendidikan.com/2017/03/inilah-daftar-nama-calon-peserta.html,2017-06-29 18:11:16,1,0,0,1,0,0,0,0,0,0
1590935691169559_1876671475929311,semakin gila ni orang,Iqbal Rahmat Murdoni,,status,,2017-06-29 07:44:32,1,0,0,1,0,0,0,0,0,0
1590935691169559_1876366432626482,,Iyex Malmsteen,,status,,2017-06-28 19:17:40,1,0,0,1,0,0,0,0,0,0
1590935691169559_1875900149339777,,Iyex Malmsteen,,status,,2017-06-27 20:15:39,1,0,0,1,0,0,0,0,0,0
1590935691169559_1875382912724834,Kebijakan Pendidikan Nasional Sering Membingungkan Rakyat….,Muhammad Syarif II,Kebijakan Pendidikan Nasional Sering Membingungkan Rakyat,link,http://www.fokuspendidikan.com/2017/06/kebijakan-pendidikan-nasional-sering.html,2017-06-26 20:38:19,2,0,0,2,0,0,0,0,0,0
1590935691169559_1875146206081838,"Guru PNS Pulang Kerja Lebih Awal, dapat Tunjangan Profesi, Picu Cemburu....",Muhammad Syarif II,"Guru PNS Pulang Kerja Lebih Awal, dapat Tunjangan Profesi, Picu Cemburu",link,http://www.fokuspendidikan.com/2017/06/guru-pns-pulang-kerja-lebih-awal-dapat.html,2017-06-26 08:56:57,1,0,0,1,0,0,0,0,0,0
1590935691169559_1874997196096739,"Mirip gaya Jokowi, BarackObama menikmati blusukan di Desa Jatiluwih, Bali. Yuk baca & share ",Komang Setiabudi,"Mirip Jokowi, Barack Obama blusukan di Jatiluwih Bali",link,http://realfree-indonesia.blogspot.co.id/2017/06/mirip-jokowi-barack-obama-blusukan-di.html,2017-06-26 00:59:44,0,0,0,0,0,0,0,0,0,0
1590935691169559_1874947732768352,"Inilah 18 Hal yang Wajib Ditiru dari Sistem Pendidikan di Finlandia

Nomor 10 Top bangat dehhh….",Muhammad Syarif II,Inilah 18 Hal yang Wajib Ditiru dari Sistem Pendidikan di Finlandia,link,http://www.fokuspendidikan.com/2017/06/inilah-18-hal-yang-wajib-ditiru-dari.html,2017-06-25 21:40:20,0,0,0,0,0,0,0,0,0,0
1590935691169559_1874781726118286,,Sofie,,status,,2017-06-25 14:46:02,0,0,3,0,0,0,0,0,0,0
1590935691169559_1874583632804762,"Pemerintah Nyerah, Wacana Sekolah Seharian Batal....",Muhammad Syarif II,"Pemerintah Nyerah, Wacana Sekolah Seharian Batal",link,http://www.fokuspendidikan.com/2017/06/pemerintah-nyerah-wacana-sekolah.html,2017-06-25 05:26:04,1,0,0,1,0,0,0,0,0,0
1590935691169559_1873340492929076,,Didik Purbo Handoko,,status,,2017-06-22 10:17:58,0,0,0,0,0,0,0,0,0,0
1590935691169559_1873337759596016,,Iyex Malmsteen,,status,,2017-06-22 10:08:13,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872861356310323,Jokowi ulang tahun lho. Apa saja keunikan Jokowi? Yuk baca & share ,Komang Setiabudi,Presiden Jokowi ulang tahun - Ini beberapa keunikan Jokowi,link,http://indonesia2day.weebly.com/inspirasi-dan-peluang-bisnis/presiden-jokowi-ulang-tahun-ini-beberapa-keunikan-jokowi,2017-06-21 07:21:34,0,0,0,0,0,0,0,0,0,0
1590935691169559_1872847419645050,"Pengamat pendidikan Indra Charismiadji menyoroti kualitas guru di Indonesia. Menurutnya, problem itu menjadi hambatan besar dalam mewujudkan kebijakan lima hari sekolah atau full day school yang diatur dalam Peraturan Menteri Pendidikan dan Kebudayaan (Permendikbud) Nomor 23 Tahun 2017…. Simak selengkapnya….",Muhammad Syarif II,"Duh,,, Konon Hanya 15 Persen Guru PNS yang Layak Mengajar",link,http://www.fokuspendidikan.com/2017/06/duh-konon-hanya-15-persen-guru-pns-yang.html,2017-06-21 06:33:00,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872723356324123,,Iyex Malmsteen,,status,,2017-06-20 23:03:10,2,0,0,2,0,0,0,0,0,0
1590935691169559_1872703299659462,"Jokowi Batalkan Sekolah Lima Hari, Komentar Anak Buah Prabowo Ini Tajam Banget....",Muhammad Syarif II,"Jokowi Batalkan Sekolah Lima Hari, Komentar Anak Buah Prabowo Ini Tajam Banget",link,http://www.fokuspendidikan.com/2017/06/jokowi-batalkan-sekolah-lima-hari.html,2017-06-20 21:56:27,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872445546351904,Kapolri tolak permintaan Pansus Hak Angket KPK untuk jemput paksa Miryam. Kenapa? Yuk baca & share ,Komang Setiabudi,KPK dan Polri tolak Pansus Hak Angket KPK untuk jemput paksa Miryam S Haryani - DPR ancam tidak bahas anggaran KPK. Kenapa?,link,http://indonesia2day.weebly.com/politik-sosial--hukum/kpk-dan-polri-tolak-pansus-hak-angket-kpk-untuk-jemput-paksa-miryam-s-haryani-dpr-ancam-tidak-bahas-anggaran-kpk-kenapa,2017-06-20 08:29:53,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872406339689158,Inilah Cara Verval Data Guru di SIM PKB....,Muhammad Syarif II,Inilah Cara Verval Data Guru di SIM PKB,link,http://www.fokuspendidikan.com/2017/06/inilah-cara-verval-data-guru-di-sim-pkb.html,2017-06-20 06:20:02,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872292916367167,"Kemendikbud Resmi Buka Lowongan Kerja Non PNS Tahun 2017, Ini Syaratnya….",Muhammad Syarif II,"Buruan Daftar! Kemendikbud Resmi Buka Lowongan Kerja Non PNS Tahun 2017, Ini Syaratnya..",link,http://www.fokuspendidikan.com/2017/06/buruan-daftar-kemendikbud-resmi-buka.html,2017-06-19 23:21:19,1,0,0,1,0,0,0,0,0,0
1590935691169559_1872011189728673,6.296 Guru Garis Depan TMT per 1 Agustus 2017?.....,Muhammad Syarif II,6.296 Guru Garis Depan TMT per 1 Agustus 2017?,link,http://www.fokuspendidikan.com/2017/06/6296-guru-garis-depan-tmt-per-1-agustus.html,2017-06-19 09:30:24,0,0,0,0,0,0,0,0,0,0
1590935691169559_1871971773065948,Terimakasi konfirmasinya di grup ini..salam silaturrohim..,Azzaziil AL Ummari,,photo,https://www.facebook.com/photo.php?fbid=318413351905014&set=gm.1871971773065948&type=3,2017-06-19 07:55:47,1,0,0,1,0,0,0,0,0,0
